"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","class weights:","drop out","feature_extraction_config.data.batch_size","feature_extraction_config.data.mask_threshold","feature_extraction_config.data.target_mpp","feature_extraction_config.data.tile_overlap","feature_extraction_config.data.tile_size","feature_extraction_config.model.feature_dim","feature_extraction_config.model.name","hidden_dim","k_folds","lr","nr_epochs","wd","epoch","final_val_HGD_auc","final_val_HGD_f1","final_val_HGD_precision","final_val_HGD_recall","final_val_LGD_auc","final_val_LGD_f1","final_val_LGD_precision","final_val_LGD_recall","final_val_NDBE_auc","final_val_NDBE_f1","final_val_NDBE_precision","final_val_NDBE_recall","final_val_accuracy","fold/convergence_epoch","fold/loss_instability","fold/val_accuracy","summary/mean_convergence_epoch","summary/mean_loss_instability","summary/mean_val_accuracy","summary/val_accuracy_variance","train_accuracy_epoch","train_accuracy_step","train_loss_epoch","train_loss_step","trainer/global_step","val_accuracy","val_loss"
"Pathologist_18_fold_4","finished","-","","","2025-05-01T20:56:07.000Z","176","","1","[0.8359788656234741,0.7860696315765381,1.8809523582458496]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.90625","0.6000000238418579","1","0.4285714328289032","0.7105262875556946","0.7142857313156128","0.6521739363670349","0.7894737124443054","0.8106508851051331","0.692307710647583","0.692307710647583","0.692307710647583","0.692307710647583","","","","","","","","0.8670886158943176","0","0.3725699782371521","0.8978859782218933","23700","0.6666666865348816","0.9562532305717468"
"Pathologist_18_fold_3","finished","-","","","2025-05-01T20:53:09.000Z","177","","1","[0.8494623899459839,0.7745097875595093,1.8809523582458496]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8973214030265808","0.5882353186607361","0.5","0.7142857313156128","0.7142857313156128","0.6470588445663452","0.6875","0.6111111044883728","0.8742856979370117","0.7407407164573669","0.7692307829856873","0.7142857313156128","0.6666666865348816","","","","","","","","0.905063271522522","1","0.29846400022506714","0.7609618306159973","23700","0.6410256624221802","0.9105441570281982"
"Pathologist_18_fold_2","finished","-","","","2025-05-01T20:50:12.000Z","175","","1","[0.8440860509872437,0.8306878209114075,1.6354166269302368]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9639639854431152","0.5","0.3333333432674408","1","0.7774935960769653","0.6976743936538696","0.75","0.6521739363670349","0.8324176073074341","0.6399999856948853","0.7272727489471436","0.5714285969734192","0.6499999761581421","","","","","","","","0.9299362897872924","1","0.262513667345047","0.458233505487442","23550","0.675000011920929","0.8723306655883789"
"Pathologist_18_fold_1","finished","-","","","2025-05-01T20:47:12.000Z","179","","1","[0.9515151381492616,0.6885964870452881,2.0128204822540283]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9534050226211548","0.875","1","0.7777777910232544","0.5733333230018616","0.4000000059604645","0.30000001192092896","0.6000000238418579","0.7468671798706055","0.529411792755127","0.692307710647583","0.4285714328289032","0.550000011920929","","","","","","","","0.8662420511245728","1","0.33467021584510803","0.041945021599531174","23550","0.550000011920929","1.0573748350143433"
"Pathologist_17_fold_5","finished","-","","","2025-05-01T20:38:58.000Z","482","","1","[0.7263681888580322,0.8390804529190063,2.317460298538208]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9714285731315612","0.6666666865348816","0.800000011920929","0.5714285969734192","0.8592999577522278","0.7058823704719543","0.7894737124443054","0.6382978558540344","0.939890682697296","0.8440366983413696","0.7540983557701111","0.9583333134651184","0.7706422209739685","","","","","","","","0.9452054500579834","1","0.20754621922969815","0.0013396107824519277","65700","0.7431192398071289","0.9450307488441468"
"Pathologist_17_fold_4","finished","-","","","2025-05-01T20:30:58.000Z","479","","1","[0.733668327331543,0.8538011908531189,2.1470587253570557]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9333333373069764","0.5","0.4545454680919647","0.5555555820465088","0.801694929599762","0.5822784900665283","0.7931034564971924","0.4600000083446502","0.8796610236167908","0.7899159789085388","0.6811594367027283","0.9399999976158142","0.6880733966827393","","","","","","","","0.931506872177124","1","0.23229312896728516","0.1199018657207489","65700","0.7431192398071289","0.7608826756477356"
"Pathologist_17_fold_3","finished","-","","","2025-05-01T20:22:55.000Z","482","","1","[0.7564767003059387,0.8066298365592957,2.28125]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9559294581413268","0.75","0.8181818127632141","0.692307710647583","0.832608699798584","0.6849315166473389","0.7575757503509521","0.625","0.8989218473434448","0.8429751992225647","0.7846153974533081","0.9107142686843872","0.7798165082931519","","","","","","","","0.9292237162590028","1","0.24027559161186215","0.34176546335220337","65700","0.7706422209739685","0.7504846453666687"
"Pathologist_17_fold_2","finished","-","","","2025-05-01T20:14:53.000Z","481","","1","[0.6969696879386902,0.8468992114067078,2.6011905670166016]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9384697675704956","0.7222222089767456","0.8666666746139526","0.6190476417541504","0.8815657496452332","0.75789475440979","0.782608687877655","0.7346938848495483","0.9453571438789368","0.8314606547355652","0.7551020383834839","0.925000011920929","0.7818182110786438","","","","","","","","0.929061770439148","1","0.26269716024398804","0.009404642507433891","65550","0.6727272868156433","0.8356576561927795"
"Pathologist_17_fold_1","finished","-","","","2025-05-01T20:06:46.000Z","485","","1","[0.7508590817451477,0.7831541299819946,2.555555582046509]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.948888897895813","0.5333333611488342","0.800000011920929","0.4000000059604645","0.7314285635948181","0.4545454680919647","0.4838709533214569","0.4285714328289032","0.8955371975898743","0.8225806355476379","0.739130437374115","0.9272727370262146","0.6727272868156433","","","","","","","","0.929061770439148","1","0.2686094641685486","0.11203932762145996","65550","0.7363636493682861","0.7300413250923157"
"Pathologist_16_fold_5","finished","-","","","2025-05-01T20:01:33.000Z","301","","1","[0.7777777910232544,0.8348624110221863,1.936170220375061]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9048951268196106","0.695652186870575","0.800000011920929","0.6153846383094788","0.7732610702514648","0.6875","0.5945945978164673","0.8148148059844971","0.8973214030265808","0.7346938848495483","0.8571428656578064","0.6428571343421936","0.7058823704719543","","","","","","","","0.9230769276618958","1","0.2377101331949234","0.019953712821006775","40950","0.6029411554336548","0.9145112037658693"
"Pathologist_16_fold_4","finished","-","","","2025-05-01T19:56:28.000Z","304","","1","[0.8272727131843567,0.8053097128868103,1.8200000524520872]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9068965315818788","0.5","0.6666666865348816","0.4000000059604645","0.6898550987243652","0.523809552192688","0.5789473652839661","0.47826087474823","0.8467532396316528","0.8205128312110901","0.7441860437393188","0.9142857193946838","0.6911764740943909","","","","","","","","0.8901098966598511","0","0.28452444076538086","1.6460094451904297","40950","0.6470588445663452","0.7813697457313538"
"Pathologist_16_fold_3","finished","-","","","2025-05-01T19:51:24.000Z","303","","1","[0.8198198080062866,0.8348624110221863,1.7169811725616455]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9156908392906188","0.5333333611488342","0.5","0.5714285969734192","0.8211382031440735","0.7307692170143127","0.7599999904632568","0.7037037014961243","0.9316608905792236","0.8985507488250732","0.8857142925262451","0.911764681339264","0.7941176295280457","","","","","","","","0.8937729001045227","1","0.3064208924770355","0.11429797112941742","40950","0.7647058963775635","0.6650901436805725"
"Pathologist_16_fold_2","finished","-","","","2025-05-01T19:46:19.000Z","304","","1","[0.7222222089767456,0.875,2.116279125213623]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9388696551322936","0.8235294222831726","0.8235294222831726","0.8235294222831726","0.8446180820465088","0.800000011920929","0.7878788113594055","0.8125","0.94844251871109","0.8108108043670654","0.8333333134651184","0.7894737124443054","0.8088235259056091","","","","","","","","0.9230769276618958","1","0.2703976035118103","0.03557344898581505","40950","0.6764705777168274","0.7676168084144592"
"Pathologist_16_fold_1","finished","-","","","2025-05-01T19:41:09.000Z","309","","1","[0.7816091775894165,0.8318042755126953,1.9290779829025269]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8873626589775085","0.5","0.46666666865348816","0.5384615659713745","0.7971781492233276","0.6153846383094788","0.6399999856948853","0.5925925970077515","0.9215517044067384","0.8620689511299133","0.8620689511299133","0.8620689511299133","0.695652186870575","","","","","","","","0.904411792755127","1","0.26984864473342896","0.3913290202617645","40800","0.7246376872062683","0.7780612707138062"
"Pathologist_15_fold_5","finished","-","","","2025-05-01T19:31:21.000Z","577","","1","[0.6822916865348816,0.8866328001022339,2.4600939750671387]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9532710313796996","0.2222222238779068","1","0.125","0.7429667711257935","0.6105263233184814","0.5918367505073547","0.6304348111152649","0.898126482963562","0.8571428656578064","0.7594936490058899","0.9836065769195556","0.7022900581359863","","","","","","","","0.9790076613426208","1","0.10247281193733215","0.04267052561044693","78600","0.7786259651184082","0.7332215905189514"
"Pathologist_15_fold_4","finished","-","","","2025-05-01T19:21:45.000Z","574","","1","[0.7014725804328918,0.8646864891052246,2.3926939964294434]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9516263604164124","0.3703703582286834","1","0.22727273404598236","0.8135501146316528","0.6136363744735718","0.5744680762290955","0.6585366129875183","0.9418767690658568","0.8707482814788818","0.8101266026496887","0.9411764740943908","0.732824444770813","","","","","","","","0.9599236845970154","1","0.1523897647857666","0.028082383796572685","78600","0.7480915784835815","0.6302703619003296"
"Pathologist_15_fold_3","finished","-","","","2025-05-01T19:12:01.000Z","583","","1","[0.6903820633888245,0.9241622686386108,2.1300814151763916]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9465450048446656","0.1428571492433548","1","0.07692307978868484","0.8624338507652283","0.7454545497894287","0.7321428656578064","0.7592592835426331","0.920708954334259","0.8695651888847351","0.8108108043670654","0.9375","0.7786259651184082","","","","","","","","0.9561068415641784","1","0.152538999915123","0.09764732420444489","78600","0.8396946787834167","0.5555189847946167"
"Pathologist_15_fold_2","finished","-","","","2025-05-01T19:01:33.000Z","626","","1","[0.6958831548690796,0.8866328001022339,2.298245668411255]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.970394730567932","0.27272728085517883","1","0.15789473056793213","0.8447570204734802","0.7346938848495483","0.692307710647583","0.782608687877655","0.9377622604370116","0.9154929518699646","0.8552631735801697","0.9848484992980956","0.7938931584358215","","","","","","","","0.9675572514533995","1","0.15131205320358276","0.023653823882341385","78600","0.7786259651184082","0.6393946409225464"
"Pathologist_15_fold_1","finished","-","","","2025-05-01T18:51:47.000Z","585","","1","[0.6743886470794678,0.9340463280677797,2.23931622505188]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8926728367805481","0.10526315867900848","0.5","0.05882352963089943","0.7721428275108337","0.6779661178588867","0.6451612710952759","0.7142857313156128","0.8807274699211121","0.8159999847412109","0.7611940503120422","0.8793103694915771","0.7022900581359863","","","","","","","","0.9484732747077942","1","0.17778857052326202","0.1250496357679367","78600","0.7786259651184082","0.6282249689102173"
"Pathologist_14_fold_5","finished","-","","","2025-05-01T18:48:09.000Z","206","","1","[0.8138527870178223,0.8034188151359558,1.8989899158477783]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8322368264198303","0.5","0.75","0.375","0.7543859481811523","0.6666666865348816","0.6086956262588501","0.7368420958518982","0.9142300486564636","0.7894737124443054","0.7894737124443054","0.7894737124443054","0.695652186870575","","","","","","","","0.9734042286872864","1","0.1409839391708374","0.07807318866252899","28200","0.739130437374115","0.746574878692627"
"Pathologist_14_fold_4","finished","-","","","2025-05-01T18:44:42.000Z","206","","1","[0.8779342770576477,0.7695473432540894,1.7809523344039917]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.8495935201644897","0.4000000059604645","0.5","0.3333333432674408","0.7963709831237793","0.6285714507102966","0.5789473652839661","0.6875","0.8909090757369995","0.7755101919174194","0.7916666865348816","0.7599999904632568","0.6808510422706604","","","","","","","","0.930481255054474","1","0.22208906710147855","0.005598105490207672","28050","0.7234042286872864","0.809382438659668"
"Pathologist_14_fold_3","finished","-","","","2025-05-01T18:41:16.000Z","204","","1","[0.7601625919342041,0.8201754093170166,2.1494252681732178]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.92380952835083","0.699999988079071","0.875","0.5833333134651184","0.8150182962417603","0.761904776096344","0.761904776096344","0.761904776096344","0.9502164721488952","0.875","0.7777777910232544","1","0.7872340679168701","","","","","","","","0.9893048405647278","1","0.12285558879375458","0.002646041801199317","28050","0.6595744490623474","0.9657180309295654"
"Pathologist_14_fold_2","finished","-","","","2025-05-01T18:37:51.000Z","203","","1","[0.8095238208770752,0.853881299495697,1.6846846342086792]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9883720874786376","0.6666666865348816","1","0.5","0.7952898740768433","0.7346938848495483","0.7200000286102295","0.75","0.8609022498130798","0.7179487347602844","0.699999988079071","0.7368420958518982","0.7234042286872864","","","","","","","","0.9518716335296632","1","0.18057379126548767","0.10393185168504716","28050","0.6382978558540344","0.9377862811088562"
"Pathologist_14_fold_1","finished","-","","","2025-05-01T18:34:24.000Z","205","","1","[0.8095238208770752,0.7791666388511658,2.077777862548828]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9595959782600404","0.8181818127632141","0.8181818127632141","0.8181818127632141","0.7529411911964417","0.5555555820465088","0.5263158082962036","0.5882353186607361","0.8289473652839661","0.5555555820465088","0.5882353186607361","0.5263158082962036","0.6170212626457214","","","","","","","","0.9518716335296632","1","0.19431261718273163","0.0012056708801537752","28050","0.6808510422706604","0.986321210861206"
"Pathologist_13_fold_5","finished","-","","","2025-05-01T18:23:16.000Z","656","","1","[0.6908212304115295,0.8746177554130554,2.444444417953491]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9284552931785583","0.529411792755127","0.6428571343421936","0.44999998807907104","0.7761006355285645","0.6534653306007385","0.6875","0.6226415038108826","0.8931506872177124","0.860927164554596","0.8024691343307495","0.9285714030265808","0.748251736164093","","","","","","","","0.940559446811676","1","0.1885619610548019","0.01202370971441269","85800","0.6993007063865662","0.9488396048545836"
"Pathologist_13_fold_4","finished","-","","","2025-05-01T05:02:57.000Z","48018","","1","[0.6933333277702332,0.8588588833808899,2.542222261428833]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9800724387168884","0.8181818127632141","0.8571428656578064","0.782608687877655","0.8297872543334961","0.7021276354789734","0.7333333492279053","0.6734693646430969","0.9117761850357056","0.8648648858070374","0.8311688303947449","0.9014084339141846","0.8041958212852478","","","","","","","","0.9055944085121156","1","0.2991327941417694","0.30280277132987976","85800","0.748251736164093","0.6601756811141968"
"Pathologist_13_fold_3","finished","-","","","2025-05-01T04:52:18.000Z","48003","","1","[0.7035670280456543,0.8746177554130554,2.2971887588500977]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9473958611488342","0.8148148059844971","0.9166666865348816","0.7333333492279053","0.8316561579704285","0.7647058963775635","0.795918345451355","0.7358490824699402","0.8970588445663452","0.8789808750152588","0.8414633870124817","0.9200000166893004","0.8321678042411804","","","","","","","","0.9213286638259888","1","0.2536957561969757","0.0034520579501986504","85800","0.7972028255462646","0.7224110960960388"
"Pathologist_13_fold_2","finished","-","","","2025-05-01T04:41:34.000Z","47994","","1","[0.6933333277702332,0.8746177554130554,2.4135022163391113]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9473684430122375","0.5","0.6153846383094788","0.42105263471603394","0.8649895191192627","0.7307692170143127","0.7450980544090271","0.7169811129570007","0.9391627311706544","0.9066666960716248","0.8607594966888428","0.9577465057373048","0.7972028255462646","","","","","","","","0.9300699234008788","1","0.24375464022159576","0.06841110438108444","85800","0.692307710647583","0.8148297071456909"
"Pathologist_13_fold_1","finished","-","","","2025-05-01T04:30:44.000Z","47996","","1","[0.6643437743186951,0.9166666865348816,2.4761905670166016]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9043715596199036","0.4848484992980957","0.6666666865348816","0.380952388048172","0.8611111044883728","0.770370364189148","0.7222222089767456","0.8253968358039856","0.940879762172699","0.8813559412956238","0.8813559412956238","0.8813559412956238","0.7832167744636536","","","","","","","","0.940559446811676","1","0.21988150477409363","0.6348034739494324","85800","0.7622377872467041","0.7576450109481812"
"Pathologist_12_fold_5","finished","-","","","2025-05-01T04:20:02.000Z","630","","1","[0.7392995953559875,0.8333333134651184,2.2352941036224365]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9612714648246764","0.7179487347602844","0.875","0.6086956262588501","0.8984929323196411","0.7572815418243408","0.7090908885002136","0.8125","0.9648879170417786","0.9014084339141846","0.9014084339141846","0.9014084339141846","0.8239436745643616","","","","","","","","0.9350877404212952","1","0.22866424918174744","0.0018963702023029327","85500","0.8028169274330139","0.6032410860061646"
"Pathologist_12_fold_4","finished","-","","","2025-05-01T04:09:30.000Z","631","","1","[0.7251908183097839,0.8558558821678162,2.2093024253845215]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9534090757369996","0.7179487347602844","0.8235294222831726","0.6363636255264282","0.8587962985038757","0.7207207083702087","0.7017543911933899","0.7407407164573669","0.9336124658584596","0.8358209133148193","0.8235294222831726","0.8484848737716675","0.7746478915214539","","","","","","","","0.9561403393745422","1","0.1938282549381256","0.2816053628921509","85500","0.7535211443901062","0.8188633918762207"
"Pathologist_12_fold_3","finished","-","","","2025-05-01T03:58:54.000Z","635","","1","[0.7279693484306335,0.8444444537162781,2.261904716491699]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9473869800567628","0.6363636255264282","0.699999988079071","0.5833333134651184","0.8388278484344482","0.6458333134651184","0.6888889074325562","0.6078431606292725","0.9331343173980712","0.875","0.8181818127632141","0.9402984976768494","0.7605633735656738","","","","","","","","0.9350877404212952","1","0.1942458301782608","0.00019762947340495884","85500","0.7253521084785461","0.8573383688926697"
"Pathologist_12_fold_2","finished","-","","","2025-05-01T03:48:17.000Z","636","","1","[0.7294871807098389,0.8700305819511414,2.0842490196228027]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9570494890213012","0.6666666865348816","0.7692307829856873","0.5882353186607361","0.8756592273712158","0.8035714030265808","0.8333333134651184","0.7758620977401733","0.9474509954452516","0.9166666865348816","0.8684210777282715","0.970588207244873","0.8461538553237915","","","","","","","","0.9384886026382446","1","0.21807172894477844","0.44952601194381714","85350","0.7902097702026367","0.6045410633087158"
"Pathologist_12_fold_1","finished","-","","","2025-05-01T03:37:34.000Z","642","","1","[0.6973039507865906,0.8988941311836243,2.2054264545440674]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9342599511146544","0.6341463327407837","0.6842105388641357","0.5909090638160706","0.8445759415626526","0.7333333492279053","0.800000011920929","0.6769230961799622","0.917898178100586","0.8479999899864197","0.7681159377098083","0.9464285969734192","0.7692307829856873","","","","","","","","0.947275936603546","1","0.17487536370754242","0.015835952013731003","85350","0.7412587404251099","0.9055412411689758"
"Pathologist_11_fold_5","finished","-","","","2025-05-01T03:27:52.000Z","569","","1","[0.7962085604667664,0.8399999737739563,1.8064515590667725]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9038548469543456","0.6666666865348816","0.800000011920929","0.5714285969734192","0.8382652997970581","0.7833333611488342","0.734375","0.8392857313156128","0.9491121172904968","0.8333333134651184","0.8510638475418091","0.8163265585899353","0.7857142686843872","","","","","","","","0.9186508059501648","1","0.2698919475078583","0.06776787340641022","75600","0.7698412537574768","0.770135760307312"
"Pathologist_11_fold_4","finished","-","","","2025-05-01T03:18:06.000Z","584","","1","[0.8155339956283569,0.7887324094772339,1.9764705896377563]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9697831273078918","0.7755101919174194","0.949999988079071","0.6551724076271057","0.8178761601448059","0.6666666865348816","0.6037735939025879","0.7441860437393188","0.8878600597381592","0.7850467562675476","0.7924528121948242","0.7777777910232544","0.738095223903656","","","","","","","","0.9345238208770752","1","0.22346395254135132","0.09457451850175858","75600","0.6349206566810608","1.073697209358215"
"Pathologist_11_fold_3","finished","-","","","2025-05-01T03:08:32.000Z","573","","1","[0.7924528121948242,0.8316831588745117,1.8666666746139529]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.953839898109436","0.5789473652839661","0.7857142686843872","0.4583333432674408","0.8289608955383301","0.7068965435028076","0.6612903475761414","0.7592592835426331","0.9342948794364928","0.8163265585899353","0.800000011920929","0.8333333134651184","0.7301587462425232","","","","","","","","0.9246031641960144","1","0.25839224457740784","0.10273541510105132","75600","0.682539701461792","0.7820917963981628"
"Pathologist_11_fold_2","finished","-","","","2025-05-01T02:59:00.000Z","570","","1","[0.8155339956283569,0.8275862336158752,1.7684210538864136]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9380226135253906","0.5806451439857483","0.75","0.4736842215061188","0.8645644783973694","0.7368420958518982","0.688524603843689","0.7924528121948242","0.9411008358001708","0.84112149477005","0.849056601524353","0.8333333134651184","0.761904776096344","","","","","","","","0.908730149269104","0","0.2846699655056","0.9406028389930724","75600","0.7460317611694336","0.6080310940742493"
"Pathologist_11_fold_1","finished","-","","","2025-05-01T02:49:25.000Z","573","","1","[0.8195121884346008,0.8155339956283569,1.8064515590667725]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9260770678520204","0.6499999761581421","0.6842105388641357","0.6190476417541504","0.8336842060089111","0.7222222089767456","0.6724137663841248","0.7799999713897705","0.9454545378684998","0.8461538553237915","0.8979591727256775","0.800000011920929","0.761904776096344","","","","","","","","0.9246031641960144","1","0.2882673740386963","0.1490759253501892","75600","0.738095223903656","0.6883860230445862"
"Pathologist_10_fold_5","finished","-","","","2025-05-01T02:37:08.000Z","724","","1","[0.7766081690788269,0.8048484921455383,2.1282050609588623]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9507275223731996","0.6486486196517944","0.75","0.5714285969734192","0.8837543725967407","0.7642276287078857","0.734375","0.7966101765632629","0.9551470875740052","0.8941176533699036","0.8941176533699036","0.8941176533699036","0.8181818127632141","","","","","","","","0.950301229953766","1","0.1764250099658966","0.13826841115951538","99600","0.8303030133247375","0.4676534831523895"
"Pathologist_10_fold_4","finished","-","","","2025-05-01T02:25:08.000Z","718","","1","[0.7466216087341309,0.8125,2.3263158798217773]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9379901885986328","0.7142857313156128","0.7692307829856873","0.6666666865348816","0.8204094171524048","0.7049180269241333","0.7166666388511658","0.6935483813285828","0.9409518241882324","0.8701298832893372","0.8374999761581421","0.9054054021835328","0.7831325531005859","","","","","","","","0.965309202671051","1","0.14658086001873016","0.014414350502192974","99450","0.7228915691375732","0.8064999580383301"
"Pathologist_10_fold_3","finished","-","","","2025-05-01T02:13:06.000Z","720","","1","[0.7245901823043823,0.8435114622116089,2.3020832538604736]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.920714795589447","0.550000011920929","1","0.3793103396892547","0.8150117993354797","0.7354838848114014","0.6867470145225525","0.7916666865348816","0.9227722883224488","0.8175182342529297","0.7777777910232544","0.8615384697914124","0.7469879388809204","","","","","","","","0.971342384815216","1","0.13848444819450378","0.17422470450401306","99450","0.7530120611190796","0.9626203775405884"
"Pathologist_10_fold_2","finished","-","","","2025-05-01T02:01:03.000Z","722","","1","[0.7864768505096436,0.803636372089386,2.065420627593994]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.929804801940918","0.6060606241226196","0.6666666865348816","0.5555555820465088","0.91889750957489","0.8166666626930237","0.8032786846160889","0.8305084705352783","0.9731504321098328","0.9497206807136536","0.9444444179534912","0.9550561904907228","0.8674699068069458","","","","","","","","0.9441930651664734","1","0.20715157687664032","0.046328429132699966","99450","0.8554216623306274","0.4908156394958496"
"Pathologist_10_fold_1","finished","-","","","2025-05-01T01:48:49.000Z","733","","1","[0.7060703039169312,0.8769841194152832,2.2551021575927734]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.92592591047287","0.5769230723381042","0.6000000238418579","0.5555555820465088","0.8594657182693481","0.800000011920929","0.8205128312110901","0.7804877758026123","0.930629312992096","0.8833333253860474","0.841269850730896","0.9298245906829834","0.7951807379722595","","","","","","","","0.9562594294548036","1","0.1709982305765152","0.0022319662384688854","99450","0.7831325531005859","0.7597372531890869"
"Pathologist_9_fold_5","finished","-","","","2025-05-01T01:42:29.000Z","367","","1","[0.6707566380500793,0.918767511844635,2.3768115043640137]","0","64","0.1","1","[0,0]","[224,224]","2560","hf-hub:paige-ai/Virchow2","16","5","0.00001","150","0.00001","150","0.9346153736114502","0.52173912525177","0.8571428656578064","0.375","0.8227762579917908","0.6545454263687134","0.6666666865348816","0.6428571343421936","0.9238329529762268","0.8809523582458496","0.7872340679168701","1","0.7530864477157593","","","","","","","","0.9481707215309144","1","0.2020895630121231","0.7219570875167847","49200","0.7530864477157593","0.7955151796340942"
